rootGameId universeId name creatorName visits
14531797897 5016287429 "[🔨 🎥] Super Toilet Siege Defense" roblox_user_4956769666 929
19665135 23599447 "Tenth Company Garage" malexor 113
7633782633 2966283725 "(TNC) TAMBAYAN NGX CHISMOSA II (NOTAGS)" SPYLEXWASTAKEN 417
89695622 14769427 "Bank Tycoon" skidoomanbrandon 1126
6401515910 2379089120 "Chill Vibes: LoFi Escape" taymoney125678 153
865130151 359101566 "[ Content Deleted ]" bobob123s 279
7006248615 2692181006 "Just Fnf" MyNaMeIsJeFf234245 150
2384455933 835998712 "Toilet salvage" harlemshakegamer3000 444
1024131175 424643784 "Long Island, New York" Catac_lysm 376
6600925377 2487106232 "explode cars" officerbonnie111 209
3299163211 1187419664 "Convention Center" ghvuuer 228
2776761748 1003416368 鬼滅之刃模擬器 ggwp9983 185
72322319533031 6997124545 "bruh minigame" "Paradock Studios" 225
18639433241 6315518391 "Palmsprings, California" "Scar's United States of America" 226
2555181163 913123228 "city life" thecoolgirl2324 150
860664657 357042751 "role the pole" fasthotcoolboy 102
6854762904 2610102759 hi "Disastrous Adventure" 108
17580137729 6018539357 "CAM | OFFICIAL PITCH" Basti_XDa 705
1912241712 692633275 "SCP in area 51" OptimalJunbo 166
71175587631834 7010686789 "🤑 Find The Bobux 🤑" S|V|G 3024326
453601337 173568966 "fun place" redmanx2006 101
12927515193 4522711004 "Quantum Science Inc" "Trаining And Educаtion Cοmmаnd" 305
1524287660 597413185 "😋Festa do Pijama💕" Lara_LIM 882
5718015930 2026605689 Acrophobia KennyBotKiller 122
258241873 105684661 "super  boys and girls club!" animelove4629 150
12483778679 4388621733 ฟาม xXwelovesXx 105
8137448884 3129216585 "Boku no hero - Deku (Test)" IrmaosNages 206
73428853 13319725 "Football Field" evilc 200
3408744306 1217377275 "Easy classic obby! 🌟 50 Stage" Robloxian653909876 538
12169852716 4291097664 "(FIVE NIGHTS AT CHUCK E. CHEESE)" adri4915 104
119338209224652 6644158106 "💜 MeepCity 💜" aIexnewtronil 37581
9324488193 3488104491 "Orkun ışıtmak şehri" Vyr1se 8172
7515069875 2924025661 "richie's plank experience" JBat44 171
5201344732 1816576278 "simulador de fuerza Lifting " AgustinHater 5504
11897488438 4209421975 "Maxwell The Cat In The Grass" DynieGG 147
1689962028 640315920 "Bad Wolves | Applications" "Bad Wolves" 240
6689386683 2522203375 test "SUNNY FRIENDSHIPS" 152
3091877237 1115581193 "BENDY RP" FruitSnackzz2009 246
8315427983 3187081005 "LOL WORLD!!! (EPIC LOL)" 0D3NZz 106
5992491248 2161538063 "My Little shop" Elfie_Mausie 763
1278664644 518483829 "SlendyTubies [Alpha]" SupMeBrother 363
6482744493 2422798731 "anti-zombie base" kirill89_89 595
554815850 218644930 "Keek's Apartment" keek78 219
11800912131 4176733514 Chapter3 Spengler07 396
2699134607 974978514 "VERDUN: THE GREAT WAR" shankiIl 498
4643724468 1529400674 "Call of Robloxia: Black Ops" CoolJohnnyboy 221
85883952 33500034 "{TRUA} Fort Union[READ DESC]" Bearclawchrislatin5 2845
102515027 60340594 "My family's house" Flarethehedgecat1 176
873737420 363060330 "The Cabin" fitty5030 415
5101203969 1768204415 "Lightning McQueen Testing" NissanGTR_95 693
7138032692 2765795794 "Happy Birthday Myla!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!" midgesndcleo 424
1447321109 574751943 "Jeff the killer" epicgamer4409 217
4076244809 1354129272 "admin admin" ombet3214 122
6736812203 2548859392 "eli's idk bru" AlmightyE3 594
2772025327 1001693397 "The Facility " o0bp 5510
2511491767 891398695 "Galactickid250's Place" Galactickid250 102
27023614 37974412 "World of Noobs pm me for code to code door (vip)" Zippy902 395
6962479882 2668445071 "Animacion Isla del movimiento" Slimepro289 176
7208754325 2804236952 "siren head horror game" isaiah_playz210 145
5679497943 2004528099 "Mie's zone" MieHideyoshi 301
1414278260 563311369 "MEET CRAZYDUCKBOY1104" "Professor Roblox & GoldenGame" 110
7930651206 3067347915 "GRAND PIECE ONLINE COPY xd" kornkong2561 188
6648157871 2498664488 "The Mind. (WAKANDAA_F0REVER's Planet)" WAKANDAA_F0REVER 125
3062194421 1104408405 "Hold! a Dominus[BETA]" APEOgaming 393
3873023409 1322060317 "LARVA LARVA" 4D6NQRJlKU8Qla 204
5659621653 1991766896 "Clever County" "Clever County Response Roleplay" 1279
6213032024 2279099432 "Redball 3 game [beta]" SkidOficial 132
15416068640 5318923339 yes BladeBallCoolRP 134
8386185743 3210199998 "Amazook cafe a" measlesmouse 404
7236618246 2819106915 "Escape The Giant Maze" LaFievreJaune9590 112
11182485114 3994621312 giggles bloodyrequiem 127
710204239 308162561 "SplatBlox [Working On It]" kamilou800 13286
5253289634 1839775255 Hotel loler_time666 117
15097535 40103528 "Can you survive a zombie apocalypse?" GingaNinja489 120
1095716400 453644608 Bedroom binqus 618
9964021153 3673908347 "Swan lake" IshOblivion 1264
6087609459 2210842979 "Jogo de Corrida" eudubbed 1457
12197623123 4299081227 "💛ادمن مجاني💛" 1fxi_11 267
7097946892 2743380964 "름다쿠스 파크 (Rmdacus Park)" ckddn0504 171
4156801881 1366853179 "House Creation System" TheGrimDeathZombie 363
4847357977 1646710207 bii king_LOBLOX 163
6016174479 2174034335 "Michael Jackson ~ Winterland World Tour (fanmade)" mrcxbxcz 289
6009711241 2170584728 "NEW BIGGEST TYCOON" EthanTheGreat12444 255
111832980254502 6723230195 "Саратов (ГИГА ОБНОВА) " kvcfiui9 184
951146307 396023470 "The Noob invasion!" gabrielqwertyu 450
82235862778547 6933539350 "(MAP UPDATE)PIGEON BATTLEGROUNDS (👑GOJO)" "The Pigeon Gang :3" 194
6918993139 2644764815 "parking garage" computer1511 293
14777944637 5093122370 "1985 (FNAF)" Mutasim62 185
1940726147 699192285 "•panem•®'s hall of justice" FirstLightz 605
250193844 103888175 "[ Content Deleted ]" coolgirl54472 234
138920627 64534787 "[RA] Klooga Training Area 1.0" armyboy465 115
93270536185936 6525565203 "if you move you get kicked :D" Rich200aj2 261
10251993773 3754096364 "TAKE A GOD DAMN CART RIDE STRAIGHT TO HELL" QuondulousMcDonkudor 220
72237491406331 6738870183 "town temu version" nicenice75 184
212672579 95244889 "Mini gun Madness*Public Beta*" AngelicPoison 169
4631254270 1521801794 "Zulu War (Defence)" "BACON NOOBS" 2585
1335838762 537500635 "Adopt and raise a little chubby baby[New] " kuyozen 724
460380008 176291715 "Super Hero Life ##" LelaSkill773 114
165206746 78909384 "lazytown829's Place" lazytown829 419
8818336761 3341194728 "(Poppy Playtime) Thrive to Survive The BIG PIGGY! " urepkardesim 179
7935997829 3068865965 "Pony's Backstory - Refinery" Blemmykopp 135
11088414363 3970194364 "an rpg lost in time (Extreme beta you get me)" Online_Sandwich 104
3313604624 1191462678 Click Santa_xClause 168
6578476619 2474404518 "Kill the zombies!" lylah6 386
5361599797 1879197874 "Obstacle Jump" "FOODIES : )" 101
1420542281 565373530 "Ferrari crashing into a tree!" carbuilder0 1493
1878386167 684148567 "The Park" iLordNoobzi 124
6469635666 2415711399 mds'-' pedroluca499 732
20585027 20175229 "SqweebsStorm Filming" Sqweebs 496
6061842088 2197805537 " bloxburger" poaaa9 102
626805898 257749752 "Speeed Run" "Pinkie The Player's" 909
18624902107 6310742512 "KJ Moveset" jake061012 141
5672503513 2000171145 "( Content Delete )" luisgamer4178 161
4701111235 1557921173 "Application Centre" JiveOff 1388
3342096540 1199263936 "Crushing Time" Shnyland 702
304176732 116554901 "Be a slave in dictator town" Guardianofthegalaxse 165
1131459420 311979360 KFC LumberJackZackVX2 1258
2098311001 735735344 "Animatronic City Life Roleplay (TANKS FOR ## #####" Auruix 105
1281240317 519430464 "Assasin Eliminated II" sultan775 110
1425694742 567206353 "Sitting-in-home simulator 2" Emelyanov34 168
2343503918 818284188 "Public School" SubscirbeRoGhoul 430
841006525 348125475 "Some random game i made" xid22 3328
4602243167 1502545039 "Lordz Roblo" CrazyBoy0999 171
441862366 168684258 . kzqui 338
6992468406 2684598868 "İzmir Otobüs Simulator" ReallFlawless21 164
5513947711 1927249712 "Roblox Premium!" Harryd72011 134
11425920151 4064132346 "TEST 1" SeasonaIOne 727
5519260153 1929077385 "🛴 Scooter Simulator 🛴" Winterday 950
5096132557 1765816800 "friends hangout" Chloe_FriendKenzie05 223
382490232 143696642 "[DE] Bundespolizeiakademie" "[DE]     Federal Police" 117
5221292796 1825735604 "Raid Planning Center" The0vergrownTr33 122
4330092 426404 "my skate hangout" michael919 240
12314421011 4336152379 "Chill At Jeff's Shop" LurkerOfTheMist 128
5938987589 2133337443 Dave NotRyan126 116
6019686126 2175898450 "kick obby" MaxDarknessssss 159
5524476241 1930922140 "Obby Training " epaes 170
5530988017 1933245422 "HyperGun War" FishyForBrains 140
6586564002 2478965657 "Zeplzxl's Difficulty Chart Obby! (UPDATE!)" Pyxllozen 116
1723541844 646963653 "Free admin " zephplaydd 27824
5941564547 2134729198 m&g(update ̷C̷̷l̷̷o̷̷u̷̷̷̷d̷̷y̷ 263
11696493611 4143199776 "Cidade de São Paulo [ALPHA]" EaeSouSamuelEgoista 231
5899016193 2111942219 "Donate for free gamepass pls for Roblox gamer:(" TjFromYT123123 224
311121741 117569907 "Miley Cyrus: Milky Milky Milk Tour (Updated)" dextereal 554
6232145190 2288615119 Aquapark Klubnika760 490
2580653924 923492584 "Subway | Deli" "Subway | Eat Fresh Official" 1289
5666599786 1996500953 Dega noahdude682 115
843674529 349232259 "Roleplay with Friends and have fun! |{New!}|" "Touch the sky" 715
4973219100 1710339209 "Tamu criz e" lorebloxer4 356
769528127 333842451 "Battle Noobs. [Reworking]" TheDrakCarlos 142
3765041222 1300091514 "Become ZaiLetsPlay" Vulpeo 179
7046092583 2713700769 Titan spacemarioedition 10438
5588547923 1952293417 "CAT POP" codeater6 128
99427106811330 7613600367 "The Doomsday Timer [3 ENDINGS!]" taghajais9 748
6410287239 2383628977 "Navy Rp (New)" "Blue Angels Offical Group" 569
72425708496457 6515249475 "NEW 🖤 Dahood matching oufits" 'rwcovery 1510
5131156883 1783127077 "[FREE VIP SERVERS] Lucas's Difficulty Chart Obby " z0cvx 914
1073846584 445464264 "[UPDATE!] Avoid's Re-Tail" VoidProjection 5100
593202056 238083288 "WIP Nub Training Base" TehEpikPiggeh 156
7131432338 2762298347 "Vibe Obby" angelRanagurl 182
6182677 27658709 "ULTIMATE BATTLE ARENA :D" gavinvanhalen 171
5811043804 2063764714 "hause tycoon" PROXXY66 877
8721058176 3312893974 "Jaqmons Hangout " "Hello my acc is gone" 263
18256793780 6188862213 "[UFA] - Barcelona" EmirTrablonmu 1014
68074522 36436898 "Strucid [BETA]" lovecute100 612
560205317 221362423 "drowning in my thoughts;not the sea" tea_cup62 649
6446032701 2403109676 "escape bolt the super dog obby" generation_awesome 10031
3649228693 1275187301 "Kaiju Reck" tuckjam 644
4019236554 1345420602 "SANS SANS [SANS]" YHUg0p9WeWPY 487
16413309325 5657020627 "Metro Dukhovska Beta!{Railway Line}" jehgsnswxk 113
1018019119 421931916 "Trampoline Park Tycoon" brentsmulders1234 501
6210879163 2277971299 "mapa para fazer uma festa admin house" LuizNoobHenrique 215
18805787 26925844 "Build Defence! Invade Territories! Read Desc." camguin123 135
4911872601 1680316223 jkk snugglesislove1 214
2698815545 974851006 "JUMPTOWER [ALPHA]" Dogy_dmit 431
29679184 27988173 "*Under Construction*" boxerpuppygirl98 193
9512500178 3544424465 "Backrooms (K. Pixels)" UnserLowe 474
5701053957 2016908238 "ADOPT ME EVENT!!" petleah01 191
7092231469 2740156073 "for talia!" tris_hala 134
37755560 41424809 "butiful home" bep78 450
6062151355 2197950588 "Sangin Afghanistan" R_ighteous 281
10249311280 3753353848 "clarity mem" 68sAltAccount 992
6556765355 2462718213 "WayV Party" softbaby4 344
3290425209 1185128120 "[SCP] The Shy Guy Demonstration" SecureContainfordays 213
3323405843 1194197172 "beIizee Homestore" beIizee 1491
13073616592 4567755253 "Ministry of Foreign Affairs " "[TRONC] Turkish Republic of Northern Cyprus" 278
6728381184 2544266013 "Make The Ultimate Tower of Clones" CaptainShnook 380
1159767244 476216166 "ZOMBIE RUN!" TheNewUltraLuther 150
28599316 32048039 "Build your own base and Fight!" HalogenMasterPrime 1610
6755662554 2559135676 "[TGE] Star Destroyer" BRT1990 135
3078610144 1110548399 "Tiraspol, Pridnestrovian Moldavian Republic" WHOTELS 1073
11682232054 4139321381 "Türk Serbest Oyun [Ücretsiz Mod]" TRPOLAT31 114
2007413794 709916961 HACKERS! elrojoerik 1413
8357532303 3199012510 "1000y222's Place" 1000y222 169
78021368 33971376 "the best game ever" Adeelali2138 254
1717661234 645495521 Granny korean_1641 566
2319236851 808429459 "Apocalypse Rising (Old Version)" penguin_manical 452
2672736 872605 "Typaw's Sword Fight (Classic)" typaw 142
5009500591 1727663441 "The Base" flog4321 153
6156976390 2249215710 "[MCRD]🌴 Parris Island, South Carolina" "|US| United States Marines" 182
1279308834 518731913 "ᴋᴏʀᴇᴀɴ ᴅᴇᴍɪʟɪᴛᴀʀɪᴢᴇᴅ ᴢᴏɴᴇ, ᴜɴ" "[SC] United Nations" 120
488697964 187810227 "Sad Games" Dahzombiedude 668
3340168216 1198783658 "Superhero Tycoon V2(MAP EXTENCION +  8 TYCOON)" CuboidalBrake06 517
11804757392 4177953203 "Nerdy's Epic 1000 Floor Tower!" "Nerdy's Group!" 483
4990697826 1718525357 "Everything park!" ReyRey2711 783
6877028282 2622211796 "Math Obby Parkour 📚" J1u8l8i8a8n8 120
4851184993 1648826110 "yaba daba doo" nikka_random 232
3061525522 1104178320 "Plants vs zombies: its roleplaying time" IamNissanFanGamer248 279
3946089622 1333276613 w DYINGINSTYLE 136
1550327334 604798934 "Lilac Daycare center" hifumiisrose 453
4057069436 1351041387 "play this song at my funeral" GoodPuppyPaw3 128
18596949958 6301570389 "City Ground Stadium" Jorgito10FCB 261
11414675568 4060700596 house1 Justtosuffer0 424
6345732847 2349033878 "	Forcers Army" RocketDie09715 834
484371160 185987895 "google rules" RealxXxSamiIdirxXx 853
6233312548 2289156099 "hide and go seek" EIilxqr1 132
2084173352 731998163 Reality GachiTyler 4705
9246596060 3464285690 "Moon Bay [Alpha]" RoDesign_Studios 251
6501413014 2432703164 RoStonks RBLXStonkers 2745
1105185835 456994268 "speed run6" Masterbrady9 342
11539522063 4097822799 test bacon_gamerOffical1 158
1078091265 447054445 "gusano656's Place" gusano656 225
8302311514 3182805359 "Survival the Huggy Wuggy and Squid game Killers" COVAXB_s 187
11081316452 3969187819 "xP Tower" 26kCxrft 199
8613384339 3279925700 "Brookhaven 2021" Chile_123458 107
7382489697 2877920295 "Chaos Island" hBuxx 118
6476330738 2419202790 12211 GLONTED 190
1159231639 476013470 "prisão jailbreak de baixo da agua?! kkkkkk (PT-BR)" srG_ames 278
6126444448 2232873370 "The Scary Elevator" "Yoyo (Standard)'s Other Group" 162
5151058734 1793346571 "The Man Behind The Slaughter" Q_Drawer 5947
2780207135 1004727394 "A   roleplay" rosely503 692
1237765541 503245401 Teletubbyland Percy666666 571
6123472739 2231260128 joho barystu7 292
465618416 178400760 "The Bibbidi Bobbidi Boutique" "The Bibbidi Bobbidi Boutique" 1017
6976752316 2676056628 "Mario Speed Run!!" ScyphicYTC 229
7188298420 2793330117 Jamal "The Jamal Order" 1216
3934976060 1331686823 "SB SB" xCbaIX 178
3120680784 1126487447 "NEW! Climb the Wall for ADMIN! " bigpancake2 3030
2093455737 734420620 "Blurry Hangout" BlurryMinds 222
10823483077 3910102276 "Find The Animatronicos" ProGamer1530Roblox 117
2890019390 1045443667 "Christian’s Creative Cafe's Application Center!" "Christian’s Creative Cafe" 733
18597628223 6301786880 "Piggy: Deserted " gamebroace1 109
7733549197 2999914175 "chill place (just UPDATE) " HASMONSN 223
3682833014 1282445753 "Escape the Clown!" #Tycooons 1947091
5237430984 1833121234 "Admin for enthan" SergZgevlevv 186
3017322956 1088154652 "Dallas County Jail" BaIqncii 180
16456042383 5668528892 "A Minecraft Game" Carson35429 101
114104837730081 6441765452 "(1K VISITS) Blackhole grows and destroys the world" Player_okyay 1107
14256110019 4930936758 UnParadisus "Nexus Core Studio" 107
6733195262 2546882335 "pow patrol 🤍🤩" Regi_Reyna 112
7832847914 3032943532 "Bude Primary School, Cornwall" Avi_Rbx 756
8951317521 3378273330 Common Airzy_Az 2365
4835618872 1640127177 "다몬의 노는맵 (미완성)" Roblox_Diamond134256 148
4829775281 1636830652 "(funsies update) The Noob Kingdom" PixelyBits 214
9900645675 3655607137 "Pet Simulator [FREE HUGES]" niuton2013 2559
4815667281 1628699853 "AA88: Undertale" alienanonimo88 116
7466996267 2908157388 "Escape running Team mansion" CLOSED_ENDING 289
5567155646 1945303318 "Fortnite Battle Royale [Free VIP Servers]" Sxprem3Leader 1515
1332596991 536337852 "Meme Song " ErrorCode010010 17875
4944322172 1696528857 o Zyleak 1086
6710223947 2534173865 "College School" Redfoxestime1 447
5660246010 1992148953 Dogghouse "The Dogg House" 419
12564101970 4412286762 "Dawem Hoood[New Game]" RAULRAULRAULRAULW 158
6773037974 2567853123 "WoodLawn Chicago Revamp!" solojamson 276
14941924268 5147700883 Roppongi "火 Akuma" 4148
2326701739 811815978 "Hide and seek (not for normal people)" CrabbyClarence7436 3819
17395003156 5953128336 "[💀 ZOONOMALY HUNT] Morph World " ClassicHyperborean 4498
99293954875141 7365656487 新川崎鉄道(運行性)制作者阪急23005 HANNKYU23005 199
15157716658 5224964259 "Run From Baldi" YouAreAmazing_XX 628
7228899429 2815033709 "Laureles Manor " Zoltirion 323
6996806871 2686918275 "Parade Ground [V10 Update new]" FrankUs243 151
873938031 363144303 "bussines Tycoon Early access 2.8" michalredzko06 200
15862894205 5485184220 "Click to grow [SIM]" trane21 243
3780868008 1304752059 "Creeper CHAOS" killerx2205 4240
2794489548 1011206967 nau cam_tyjo 122
4676156878 1546165729 "Meeting room" NatalieSilua 1315
440025141 167919431 "Escape The Easter Bunny obby!!!" hotdogbunked 136
3121443198 1126773712 "PLS DONATE ME, BTW IM A YOUTUBE" anhgvip12 358
2600725577 932569424 SAD TheThinker2253 659
5938151927 2132922727 "Scp Containment Breach Obby" Cgflw 409
125935100353602 6783471870 "update place" boons365 529
